,cik_str,ticker,title,sic,sicDescription,category,entityType,exchanges,fiscalYearEnd,stateOfIncorporation
6520,1394108,SUIC,SUIC Worldwide Holdings Ltd.,2860,Industrial Organic Chemicals,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6521,1642159,SIGY,"Sigyn Therapeutics, Inc.",3841,Surgical & Medical Instruments & Apparatus,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],31-12,DE
6522,1754323,PBTS,"Powerbridge Technologies Co., Ltd.",7371,Services-Computer Programming Services,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,E9
6523,1874097,CYN,Cyngn Inc.,7371,Services-Computer Programming Services,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6524,749647,IMNN,"Imunon, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6525,1343465,SNPW,Sun Pacific Holding Corp.,7310,Services-Advertising,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],31-12,NV
6526,841533,SRMX,"SADDLE RANCH MEDIA, INC.",3640,Electric Lighting & Wiring Equipment,,operating,['OTC'],31-12,UT
6527,1487091,QWTR,"Quest Water Global, Inc.",3585,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6528,1817760,SMTK,"SmartKem, Inc.",3674,Semiconductors & Related Devices,<br>Emerging growth company,operating,['OTC'],31-12,DE
6529,96793,SSY,SUNLINK HEALTH SYSTEMS INC,8062,"Services-General Medical & Surgical Hospitals, NEC",Non-accelerated filer<br>Smaller reporting company,operating,['NYSE'],30-06,OH
6530,1402328,SBFM,"Sunshine Biopharma, Inc",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-12,CO
6531,1497649,GSTX,Graphene & Solar Technologies Ltd,1000,Metal Mining,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],30-09,CO
6532,1011060,NORD,Nordicus Partners Corp,8742,Services-Management Consulting Services,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-03,DE
6533,924168,EFOI,"ENERGY FOCUS, INC/DE",3640,Electric Lighting & Wiring Equipment,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,OH
6534,1374567,LUVU,"Luvu Brands, Inc.",2510,Household Furniture,Non-accelerated filer,operating,['OTC'],30-06,FL
6535,923601,MICS,SINGING MACHINE CO INC,3652,Phonograph Records & Prerecorded Audio Tapes & Disks,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-03,DE
6536,1645469,MNPR,Monopar Therapeutics,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6537,1674365,APTX,Aptinyx Inc.,2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['OTC'],31-12,DE
6538,709005,NROM,NOBLE ROMANS INC,5812,Retail-Eating  Places,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,IN
6539,64463,SLNH,"Soluna Holdings, Inc",6199,Finance Services,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-12,NV
6540,1922335,SYRA,Syra Health Corp,7361,Services-Employment Agencies,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6541,1110607,KLNG,"Koil Energy Solutions, Inc.",3533,Oil & Gas Field Machinery & Equipment,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6542,96885,TIKK,TEL INSTRUMENT ELECTRONICS CORP,3670,Electronic Components & Accessories,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-03,NJ
6543,1493137,LCTC,"Lifeloc Technologies, Inc",3826,Laboratory Analytical Instruments,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,CO
6544,278165,OMQS,OMNIQ Corp.,7373,Services-Computer Integrated Systems Design,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6545,1502758,NULGF,NuLegacy Gold Corp,0,,,other,[],31-03,A1
6546,1557376,OCEL,"Organicell Regenerative Medicine, Inc.",2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-10,NV
6547,1029125,PBLA,"Panbela Therapeutics, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6548,1701963,VS,Versus Systems Inc.,7374,Services-Computer Processing & Data Preparation,<br>Emerging growth company,other,"['Nasdaq', 'Nasdaq']",31-12,A1
6549,1820630,PTRAQ,Proterra Inc,3711,Motor Vehicles & Passenger Car Bodies,Large accelerated filer,operating,['OTC'],31-12,
6550,1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,NV
6551,1957538,ESGL,ESGL Holdings Ltd,4953,Refuse Systems,,other,"['Nasdaq', 'Nasdaq']",,E9
6552,1451512,UNRV,"Unrivaled Brands, Inc.",5900,Retail-Miscellaneous Retail,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6553,1780785,CNEY,CN ENERGY GROUP. INC.,2860,Industrial Organic Chemicals,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],30-09,D8
6554,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",7900,Services-Amusement & Recreation Services,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6555,1522860,AFIB,"Acutus Medical, Inc.",3841,Surgical & Medical Instruments & Apparatus,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6556,1698530,XCUR,"EXICURE, INC.",2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6557,1424864,RYES,Rise Gold Corp.,1000,Metal Mining,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-07,NV
6558,1856084,CJJD,"China Jo-Jo Drugstores, Inc.",5912,Retail-Drug Stores and Proprietary Stores,Non-accelerated filer,other,['Nasdaq'],31-03,E9
6559,1575295,ALID,Allied Corp.,5961,Retail-Catalog & Mail-Order Houses,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-08,NV
6560,1691936,SNAX,"STRYVE FOODS, INC.",2000,Food and Kindred Products,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
6561,1768946,BPTS,Biophytis SA,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],,I0
6562,1681348,VVPR,VivoPower International PLC,4931,Electric & Other Services Combined,Non-accelerated filer,other,['Nasdaq'],30-06,X0
6563,1886362,MGAM,"Mobile Global Esports, Inc.",7900,Services-Amusement & Recreation Services,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6564,768408,CYAN,CYANOTECH CORP,2833,Medicinal Chemicals & Botanical Products,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-03,NV
6565,1443863,BICX,BioCorRx Inc.,8093,"Services-Specialty Outpatient Facilities, NEC",Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,
6566,758743,VIDE,VIDEO DISPLAY CORP,3670,Electronic Components & Accessories,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],28-02,GA
6567,1536394,USLG,"U.S. Lighting Group, Inc.",3640,Electric Lighting & Wiring Equipment,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,FL
6568,1403870,GARWF,Golden Arrow Resources Corp,0,,,other,['OTC'],,A1
6569,1342958,DGLY,"DIGITAL ALLY, INC.",3663,Radio & Tv Broadcasting & Communications Equipment,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,NV
6570,1657214,ILAL,International Land Alliance Inc.,6552,Land Subdividers & Developers (No Cemeteries),Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,WY
6571,1605057,VMNT,"Vemanti Group, Inc.",6199,Finance Services,<br>Emerging growth company,operating,['OTC'],31-12,NV
6572,1382574,MEDS,"TRxADE HEALTH, INC",5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6573,1556266,BYU,"BAIYU Holdings, Inc.",5050,Wholesale-Metals & Minerals (No Petroleum),Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6574,319458,ENSV,Enservco Corp,1389,"Oil & Gas Field Services, NEC",Non-accelerated filer<br>Smaller reporting company,operating,['NYSE'],31-12,DE
6575,1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
6576,1279620,ZDPY,"Zoned Properties, Inc.",6512,Opeators of  Nonresidential Buildings,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6577,1808377,LUCY,Innovative Eyewear Inc,3851,Ophthalmic Goods,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,FL
6578,1534248,CMMB,Chemomab Therapeutics Ltd.,2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],31-12,
6579,1572386,GWTI,GREENWAY TECHNOLOGIES INC,2090,Miscellaneous Food Preparations & Kindred Products,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,TX
6580,1514056,TRIQ,"TRAQIQ, INC.",7371,Services-Computer Programming Services,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6581,1534120,AVTX,"Avalo Therapeutics, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6582,1584831,OXBR,OXBRIDGE RE HOLDINGS Ltd,6331,"Fire, Marine & Casualty Insurance",Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-12,E9
6583,1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6584,1945619,ECGR,"Bellatora, Inc.",6770,Blank Checks,<br>Emerging growth company,operating,['OTC'],31-12,CO
6585,1103833,CRWE,"Crown Equity Holdings, Inc.",5734,Retail-Computer & Computer Software Stores,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6586,22701,PEGY,Pineapple Energy Inc.,3661,Telephone & Telegraph Apparatus,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,MN
6587,1103090,RSCF,"REFLECT SCIENTIFIC, INC.",3821,Laboratory Apparatus & Furniture,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,UT
6588,810509,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC.",2835,In Vitro & In Vivo Diagnostic Substances,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6589,1689382,TLLYF,Trilogy International Partners Inc.,4812,Radiotelephone Communications,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,A1
6590,1673475,GPOX,"GPO Plus, Inc.",8900,"Services-Services, NEC",Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],30-04,NV
6591,1789192,SVFD,"Save Foods, Inc.",2870,Agricultural Chemicals,<br>Emerging growth company,operating,['Nasdaq'],31-12,NV
6592,1083922,ARAO,"AuraSource, Inc.",1040,Gold and Silver Ores,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],31-03,NV
6593,1823882,MIMO,Airspan Networks Holdings Inc.,3663,Radio & Tv Broadcasting & Communications Equipment,<br>Emerging growth company,operating,"['NYSE', 'OTC']",31-12,DE
6594,1582249,RASP,"ACTAVIA LIFE SCIENCES, INC.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],30-09,NV
6595,1528188,WNFT,Worldwide NFT Inc.,7374,Services-Computer Processing & Data Preparation,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,operating,['OTC'],30-06,NV
6596,1376321,CNET,ZW Data Action Technologies Inc.,7370,"Services-Computer Programming, Data Processing, Etc.",Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,NV
6597,59860,GRMC,GOLDRICH MINING CO,1000,Metal Mining,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,AK
6598,1415332,LTUM,Lithium Corp,1000,Metal Mining,<br>Emerging growth company,operating,['OTC'],31-12,
6599,819050,FRTX,"Fresh Tracks Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6600,1976923,YQAI,"YOUNEEQAI TECHNICAL SERVICES, INC.",7371,Services-Computer Programming Services,,other,['OTC'],31-12,NV
6601,1375195,CRTG,CORETEC GROUP INC.,3669,"Communications Equipment, NEC",Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,OK
6602,1007019,JVA,COFFEE HOLDING CO INC,2090,Miscellaneous Food Preparations & Kindred Products,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-10,NV
6603,1253176,VAPO,VAPOTHERM INC,3841,Surgical & Medical Instruments & Apparatus,Accelerated filer<br>Smaller reporting company,operating,['NYSE'],31-12,
6604,1559356,BTAX,Biostax Corp.,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,FL
6605,1585608,JAGX,"Jaguar Health, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6606,724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC,2835,In Vitro & In Vivo Diagnostic Substances,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],,DE
6607,1580490,IONI,I-ON Digital Corp.,2082,Malt Beverages,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6608,1920406,ASST,Asset Entities Inc.,7372,Services-Prepackaged Software,<br>Emerging growth company,operating,['Nasdaq'],31-12,NV
6609,1510964,CVSI,"CV Sciences, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6610,1445499,IMPL,IMPEL PHARMACEUTICALS INC,2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],26-04,DE
6611,1618500,MDGS,Medigus Ltd.,7374,Services-Computer Processing & Data Preparation,Non-accelerated filer,other,['Nasdaq'],31-12,L3
6612,1402479,MDVL,"MedAvail Holdings, Inc.",5912,Retail-Drug Stores and Proprietary Stores,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6613,1913210,BRSH,Bruush Oral Care Inc.,3843,Dental Equipment & Supplies,Non-accelerated filer<br>Emerging growth company,other,"['Nasdaq', 'Nasdaq']",31-10,A1
6614,1711786,HOTH,"Hoth Therapeutics, Inc.",2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],31-12,NV
6615,1534525,XBIO,"Xenetic Biosciences, Inc.",2834,Pharmaceutical Preparations,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'Nasdaq']",31-12,NV
6616,1811216,BAOS,Baosheng Media Group Holdings Ltd,7389,"Services-Business Services, NEC",Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,E9
6617,1776067,OCG,Oriental Culture Holding LTD,7380,Services-Miscellaneous Business Services,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,E9
6618,1585380,INKW,"Greene Concepts, Inc",2086,Bottled & Canned Soft Drinks & Carbonated Waters,,other,['OTC'],31-07,NY
6619,1819615,CLVR,Clever Leaves Holdings Inc.,2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,A1
6620,1643918,BDRX,Biodexa Pharmaceuticals Plc,2834,Pharmaceutical Preparations,Non-accelerated filer,other,['Nasdaq'],31-12,X0
6621,1473334,NVFY,"Nova Lifestyle, Inc.",2510,Household Furniture,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,NV
6622,1816815,BON,Bon Natural Life Ltd,2833,Medicinal Chemicals & Botanical Products,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],30-09,E9
6623,1547660,VSOLF,THREE SIXTY SOLAR LTD.,1623,"Water, Sewer, Pipeline, Comm & Power Line Construction",,other,['OTC'],30-09,A1
6624,1543652,FFLO,"Free Flow, Inc.",5531,Retail-Auto & Home Supply Stores,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6625,1282980,DROR,"Dror Ortho-Design, Inc.",3577,"Computer Peripheral Equipment, NEC",Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6626,1123596,BABB,"BAB, INC.",5812,Retail-Eating  Places,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],30-11,DE
6627,1394319,TCON,"Tracon Pharmaceuticals, Inc.",2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,
6628,1610853,HSDT,"HELIUS MEDICAL TECHNOLOGIES, INC.",3845,Electromedical & Electrotherapeutic Apparatus,Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'OTC']",31-12,DE
6629,1632121,BLNC,"Balance Labs, Inc.",8742,Services-Management Consulting Services,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,DE
6630,1419051,TSOI,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",3841,Surgical & Medical Instruments & Apparatus,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,
6631,1737995,STSS,Sharps Technology Inc.,3841,Surgical & Medical Instruments & Apparatus,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,NV
6632,1554818,AUUD,AUDDIA INC.,7374,Services-Computer Processing & Data Preparation,<br>Emerging growth company,operating,"['Nasdaq', 'Nasdaq']",31-12,DE
6633,1905956,TGL,TREASURE GLOBAL INC,7389,"Services-Business Services, NEC",<br>Emerging growth company,operating,['Nasdaq'],30-06,DE
6634,1743340,TC,TuanChe Ltd,7389,"Services-Business Services, NEC",Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,E9
6635,1371128,NEWH,"NewHydrogen, Inc.",3081,Unsupported Plastics Film & Sheet,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-12,NV
6636,1571934,SNPX,"Synaptogenix, Inc.",2834,Pharmaceutical Preparations,<br>Emerging growth company,operating,['Nasdaq'],31-12,DE
6637,1729214,XRTX,XORTX Therapeutics Inc.,2834,Pharmaceutical Preparations,Non-accelerated filer<br>Emerging growth company,other,['Nasdaq'],31-12,A1
6638,910267,TTNP,TITAN PHARMACEUTICALS INC,2836,"Biological Products, (No Diagnostic Substances)",Non-accelerated filer<br>Smaller reporting company,operating,"['Nasdaq', 'OTC']",31-12,DE
6639,1506983,GCTK,"GlucoTrack, Inc.",3841,Surgical & Medical Instruments & Apparatus,Non-accelerated filer<br>Smaller reporting company,operating,['Nasdaq'],31-12,DE
6640,1281845,UNQL,"Unique Logistics International, Inc.",4731,Arrangement of  Transportation of  Freight & Cargo,Non-accelerated filer<br>Smaller reporting company,operating,['OTC'],31-05,
6641,105744,GBR,"New Concept Energy, Inc.",1311,Crude Petroleum & Natural Gas,Non-accelerated filer<br>Smaller reporting company,operating,['NYSE'],31-12,NV
