account_name,cluster
LineOfCreditFacilityAverageOutstandingAmount,13
LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases,0
LineOfCreditFacilityCommitmentFeePercentage,6
LineOfCreditFacilityCurrentBorrowingCapacity,13
LineOfCreditFacilityDecreaseRepayments,16
LineOfCreditFacilityFairValueOfAmountOutstanding,13
LineOfCreditFacilityIncreaseAdditionalBorrowings,6
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,6
LineOfCreditFacilityIncreaseDecreaseOtherNet,6
LineOfCreditFacilityInterestRateAtPeriodEnd,13
LineOfCreditFacilityInterestRateDuringPeriod,13
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,13
LineOfCreditFacilityMaximumBorrowingCapacity,6
LineOfCreditFacilityPeriodicPaymentInterest,8
LineOfCreditFacilityRemainingBorrowingCapacity,13
LinesOfCreditCurrent,14
LinesOfCreditFairValueDisclosure,4
LitigationReserve,14
LitigationReserveCurrent,15
LitigationReserveNoncurrent,14
LitigationSettlementAmount,14
LitigationSettlementAmountAwardedToOtherParty,6
LitigationSettlementExpense,17
LitigationSettlementGross,17
LitigationSettlementInterest,17
LoansAndLeasesReceivableAllowance,5
LoansAndLeasesReceivableCommercial,2
LoansAndLeasesReceivableCommercialGovernments,2
LoansAndLeasesReceivableConsumer,2
LoansAndLeasesReceivableConsumerHomeEquity,2
LoansAndLeasesReceivableConsumerLeaseFinancing,2
LoansAndLeasesReceivableConsumerMortgage,2
LoansAndLeasesReceivableConsumerOther,2
LoansAndLeasesReceivableConsumerRevolvingCreditCard,2
LoansAndLeasesReceivableDeferredIncome,2
LoansAndLeasesReceivableForeignCommercial,2
LoansAndLeasesReceivableGrossCarryingAmount,13
LoansAndLeasesReceivableGrossCarryingAmountCommercial,2
LoansAndLeasesReceivableGrossCarryingAmountConsumer,2
LoansAndLeasesReceivableImpairedAllowanceForLoanLosses,5
LoansAndLeasesReceivableImpairedAtCarryingValue,5
LoansAndLeasesReceivableImpairedAverageInvestment,13
LoansAndLeasesReceivableImpairedCommitmentToLend,0
LoansAndLeasesReceivableImpairedEndOfPeriodInAllowanceForLoanLoss,5
LoansAndLeasesReceivableImpairedEndOfPeriodNotInAllowanceForLoanLoss,5
LoansAndLeasesReceivableImpairedInterestIncomeCashBasisMethod,13
LoansAndLeasesReceivableImpairedInterestIncomeRecognized,2
LoansAndLeasesReceivableImpairedInterestIncomeRecognizedChangeInPresentValueAttributableToPassageOfTime,13
LoansAndLeasesReceivableImpairedNonperformingNonaccrualOfInterest,2
LoansAndLeasesReceivableImpairedNonperformingOver90DaysAccrualOfInterest,2
LoansAndLeasesReceivableNetOfDeferredIncome,2
LoansAndLeasesReceivableNetReportedAmount,2
LoansAndLeasesReceivableOther,2
LoansAndLeasesReceivableOtherNetOfDeferredIncome,2
LoansAndLeasesReceivableRelatedPartiesAdditions,2
LoansHeldForSaleConsumerCreditCard,2
LoansHeldForSaleConsumerInstallmentStudent,2
LoansHeldForSaleFairValueDisclosure,4
LoansHeldForSaleMortgages,5
LoansHeldForSaleOther,5
LoansInsurancePolicy,14
LoansPayableCurrent,15
LoansPayableFairValueDisclosure,4
LoansPledgedAsCollateral,0
LoansReceivableBasisSpreadOnVariableRateDuringPeriod,13
LoansReceivableCommercialAndIndustrial,2
LoansReceivableCommercialRealEstate,2
LoansReceivableFairValueDisclosure,4
LoansReceivableHeldForSaleAmount,5
LoansReceivableHeldForSaleNet,5
LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,2
LoansReceivableHeldForSaleNetNotPartOfDisposalGroupMortgage,2
LoansReceivableHeldForSaleNetNotPartOfDisposalGroupOther,2
LoansReceivableHeldForSaleReconciliationToCashFlowAdditionsToHeldForSale,5
LoansReceivableHeldForSaleReconciliationToCashFlowDeductionsFromHeldForSale,5
LoansReceivableNet,2
LongDurationContractsAssumptionsByProductAndGuaranteeEstimatedAverageInvestmentYield,13
LongLivedAssetsHeldForSaleGainLossOnSale,5
LongLivedAssetsHeldForSaleProceedsFromSale,5
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,15
LongTermCommercialPaperCurrent,13
LongTermDebt,14
LongTermDebtAndCapitalLeaseObligations,14
LongTermDebtAndCapitalLeaseObligationsCurrent,8
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,8
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,8
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,8
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,8
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,8
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,8
LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,8
LongTermDebtCurrent,15
LongTermDebtFairValue,7
LongTermDebtMaturingInYearsFourAndFive,8
LongTermDebtMaturingInYearsTwoAndThree,8
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFourAndFive,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwoAndThree,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,8
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,8
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,8
LongTermDebtNoncurrent,14
LongTermDebtWeightedAverageInterestRateOverTime,13
LongTermInvestments,14
LongTermLineOfCredit,16
LongTermLoansPayable,14
LongTermNotesAndLoans,14
LongTermNotesPayable,14
LongTermPurchaseCommitmentAmount,13
LongtermDebtWeightedAverageInterestRate,13
LossContingencyAccrualAtCarryingValue,13
LossContingencyAccrualCarryingValueCurrent,13
LossContingencyAccrualCarryingValuePayments,6
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,6
LossContingencyAccrualInsuranceRelatedAssessmentPremiumTaxOffset,6
LossContingencyAccrualPayments,14
LossContingencyAccrualProductLiabilityGross,2
LossContingencyAccrualProvision,14
LossContingencyClaimsSettledAndDismissedNumber,6
LossContingencyClaimsSettledNumber,6
LossContingencyDamagesAwardedValue,6
LossContingencyDamagesPaidValue,6
LossContingencyDamagesSoughtValue,6
LossContingencyEstimateOfPossibleLoss,6
LossContingencyLossInPeriod,6
LossContingencyNewClaimsFiledNumber,6
LossContingencyNumberOfPlaintiffs,6
LossContingencyPatentsAllegedlyInfringedNumber,6
LossContingencyPendingClaimsNumber,6
LossContingencyRangeOfPossibleLossMaximum,6
LossContingencyRangeOfPossibleLossMinimum,6
LossContingencyRangeOfPossibleLossPortionNotAccrued,6
LossContingencyReceivable,14
LossContingencySettlementAgreementConsideration1,6
LossContingencyUndiscountedAmountOfInsuranceRelatedAssessmentLiability,6
LossFromCatastrophes,17
LossOnContractTermination,17
LossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,7
LossOnSaleOfInvestments,16
LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,16
MachineryAndEquipmentGross,17
MaintenanceRevenue,17
ManufacturingCosts,17
MarginDepositAssets,14
MarketableSecurities,14
MarketableSecuritiesCurrent,15
MarketableSecuritiesEquitySecurities,14
MarketableSecuritiesFixedMaturities,14
MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,3
MarketableSecuritiesNoncurrent,14
MarketableSecuritiesRealizedGainLoss,3
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,3
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,6
MarketableSecuritiesRestrictedNoncurrent,14
MarketableSecuritiesUnrealizedGainLoss,3
MarketingAndAdvertisingExpense,17
MarketingExpense,17
MaturitiesOfSeniorDebt,14
MinorityInterest,17
MinorityInterestChangeInRedemptionValue,3
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,3
MinorityInterestDecreaseFromRedemptions,6
MinorityInterestInJointVentures,3
MinorityInterestInNetIncomeLossLimitedPartnerships,3
MinorityInterestInNetIncomeLossOfConsolidatedEntities,3
MinorityInterestIncreaseFromStockIssuance,16
MinorityInterestOwnershipPercentageByParent,13
MinorityInterestPeriodIncreaseDecrease,6
MinorityInterestPreferredStockAmount,13
MoneyMarketFundsAtCarryingValue,13
MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,5
MortgageLoansOnRealEstateCostOfMortgagesSold,2
MortgagesHeldForSaleFairValueDisclosure,4
MultiemployerPlanContributionsByEmployer,9
MultiemployerPlanPensionInsignificantEmployerContributionCost,9
MultiemployerPlanPensionSignificantEmployerContributionCost,9
MultiemployerPlanPeriodContributions,9
NetCashProvidedByUsedInContinuingOperations,16
NetCashProvidedByUsedInDiscontinuedOperations,16
NetCashProvidedByUsedInFinancingActivities,16
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16
NetCashProvidedByUsedInInvestingActivities,16
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,16
NetCashProvidedByUsedInOperatingActivities,16
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16
NetChangeContractHoldersFunds,0
NetChangeInterestBearingDepositsDomestic,0
NetChangeNoninterestBearingDepositsDomestic,0
NetCreditLossOnLoansManagedOrSecuritizedOrAssetbackedFinancingArrangement,0
NetCreditLossesDuringPeriodOnLoansManagedOrSecuritized,2
NetIncomeLoss,17
NetIncomeLossAttributableToNoncontrollingInterest,3
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,3
NetIncomeLossAttributableToParentDiluted,3
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,3
NetIncomeLossAvailableToCommonStockholdersBasic,3
NetIncomeLossAvailableToCommonStockholdersDiluted,3
NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic,3
NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted,3
NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersBasic,3
NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersDiluted,3
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,3
NetInvestmentHedgeDerivativeLiabilitiesAtFairValue,7
NetInvestmentInLease,2
NetInvestmentIncome,17
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,9
NetRealizedOrUnrealizedGainLossOnTradingSecurities,5
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets,3
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,3
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,6
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnBasicEarningsPerShare,3
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnDilutedEarningsPerShare,3
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,3
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetRevenue,3
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults,6
NoncashMergerRelatedCosts,17
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,6
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,6
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,1
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued,10
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,10
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,6
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,6
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired,1
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,1
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed,1
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,1
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,6
NoncontrollingInterestDecreaseFromDeconsolidation,6
NoncontrollingInterestInNetIncomeLossOtherNoncontrollingInterestsRedeemable,3
NoncontrollingInterestInVariableInterestEntity,7
NoncontrollingInterestIncreaseFromBusinessCombination,6
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,3
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,6
NoncurrentAssets,14
NondebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,17
NonfinancialLiabilitiesFairValueDisclosure,4
NoninterestBearingDepositLiabilities,14
NoninterestBearingDepositLiabilitiesDomestic,14
NoninterestBearingDepositLiabilitiesForeign,0
NoninterestExpense,17
NoninterestIncome,17
NoninterestIncomeOther,17
NoninterestIncomeOtherOperatingIncome,17
NonoperatingGainsLosses,3
NonoperatingIncomeExpense,17
NontradeReceivables,14
NontradeReceivablesCurrent,15
NotesAndLoansPayableCurrent,15
NotesAndLoansReceivableGrossCurrent,2
NotesAndLoansReceivableGrossNoncurrent,2
NotesAndLoansReceivableNetCurrent,15
NotesAndLoansReceivableNetNoncurrent,2
NotesAssumed1,14
NotesIssued1,14
NotesPayable,14
NotesPayableCurrent,15
NotesPayableFairValueDisclosure,4
NotesPayableRelatedPartiesClassifiedCurrent,15
NotesPayableRelatedPartiesCurrentAndNoncurrent,15
NotesPayableRelatedPartiesNoncurrent,14
NotesReceivableFairValueDisclosure,4
NotesReceivableGross,14
NotesReceivableNet,15
NotesReceivableRelatedParties,14
NotionalAmountOfCashFlowHedgeInstruments,7
NotionalAmountOfDerivativeInstrumentsDesignatedAsNetInvestmentHedges,7
NotionalAmountOfDerivatives,13
NotionalAmountOfForeignCurrencyCashFlowHedgeDerivatives,7
NotionalAmountOfForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,7
NotionalAmountOfForeignCurrencyDerivativePurchaseContracts,7
NotionalAmountOfForeignCurrencyDerivativeSaleContracts,7
NotionalAmountOfForeignCurrencyDerivatives,7
NotionalAmountOfForeignCurrencyFairValueHedgeDerivatives,7
NotionalAmountOfInterestRateCashFlowHedgeDerivatives,7
NotionalAmountOfInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,7
NotionalAmountOfInterestRateDerivatives,7
NotionalAmountOfInterestRateFairValueHedgeDerivatives,7
NotionalAmountOfNetInvestmentHedgeInstruments,7
NotionalAmountOfOtherDerivativesNotDesignatedAsHedgingInstruments,7
NotionalAmountOfPriceRiskFairValueHedgeDerivatives,7
NumberOfBusinessesAcquired,6
NumberOfCountriesInWhichEntityOperates,6
NumberOfInterestRateDerivativesHeld,7
NumberOfOperatingSegments,17
NumberOfReportableSegments,17
NumberOfReportingUnits,13
NumberOfRestaurants,17
NumberOfStatesInWhichEntityOperates,6
NumberOfStores,17
ObligationToReturnSecuritiesReceivedAsCollateral,0
OccupancyCosts,17
OccupancyNet,17
OccupancyRevenue,17
OciBeforeReclassificationsBeforeTaxAttributableToParent,3
OciBeforeReclassificationsNetOfTaxAttributableToParent,3
OciLiabilityForFuturePolicyBenefitGainLossAfterReclassificationAdjustmentAndTax,9
OciLiabilityForFuturePolicyBenefitGainLossAfterReclassificationAdjustmentAndTaxParent,9
OffBalanceSheetCreditLossLiability,5
OffBalanceSheetCreditLossLiabilityChangeInMethodCreditLossExpenseReversal,6
OffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal,6
OffMarketLeaseUnfavorable,6
OperatingExpenses,17
OperatingIncomeLoss,17
OperatingLeaseCost,17
OperatingLeaseExpense,17
OperatingLeaseImpairmentLoss,17
OperatingLeaseLeaseIncome,17
OperatingLeaseLeaseIncomeLeasePayments,8
OperatingLeaseLiability,14
OperatingLeaseLiabilityCurrent,15
OperatingLeaseLiabilityNoncurrent,15
OperatingLeasePayments,14
OperatingLeaseResidualValueOfLeasedAsset,2
OperatingLeaseRightOfUseAsset,2
OperatingLeaseRightOfUseAssetAmortizationExpense,2
OperatingLeaseVariableLeaseIncome,17
OperatingLeaseWeightedAverageDiscountRatePercent,13
OperatingLeasesFutureMinimumPaymentsDue,8
OperatingLeasesFutureMinimumPaymentsDueCurrent,8
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,8
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,8
OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,8
OperatingLeasesFutureMinimumPaymentsDueInFourYears,8
OperatingLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,8
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,8
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,8
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,8
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,8
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,8
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,8
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,8
OperatingLeasesFutureMinimumPaymentsDueThereafter,8
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,8
OperatingLeasesFutureMinimumPaymentsReceivable,8
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,8
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,8
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,8
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,8
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,8
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,8
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,8
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,8
OperatingLeasesIncomeStatementContingentRevenue,2
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,2
OperatingLeasesIncomeStatementLeaseRevenue,2
OperatingLeasesIncomeStatementMinimumLeaseRevenue,2
OperatingLeasesIncomeStatementSubleaseRevenue,2
OperatingLeasesOfLessorContingentRentalsBasisSpreadOnVariableRate,8
OperatingLeasesRentExpenseContingentRentals,8
OperatingLeasesRentExpenseMinimumRentals,8
OperatingLeasesRentExpenseNet,17
OperatingLeasesRentExpenseSubleaseRentals,2
OperatingLeasesRentExpenseSubleaseRentals1,2
OperatingLossCarryforwards,12
OperatingLossCarryforwardsValuationAllowance,12
OptionIndexedToIssuersEquityIndexedShares,10
OriginationOfMortgageServicingRightsMSRs,0
OtherAccruedLiabilitiesCurrent,15
OtherAccruedLiabilitiesCurrentAndNoncurrent,15
OtherAccruedLiabilitiesNoncurrent,15
OtherAdditionalCapital,14
OtherAdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,3
OtherAmortizationOfDeferredCharges,2
OtherAssetImpairmentCharges,17
OtherAssets,14
OtherAssetsCurrent,15
OtherAssetsFairValueDisclosure,4
OtherAssetsMiscellaneous,15
OtherAssetsMiscellaneousCurrent,15
OtherAssetsMiscellaneousNoncurrent,15
OtherAssetsNoncurrent,15
OtherBorrowings,14
OtherCashEquivalentsAtCarryingValue,13
OtherCommitment,14
OtherCommitmentDueAfterFifthYear,8
OtherCommitmentDueInFifthYear,8
OtherCommitmentDueInFourthYear,8
OtherCommitmentDueInNextTwelveMonths,8
OtherCommitmentDueInSecondYear,8
OtherCommitmentDueInThirdYear,8
OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,8
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,9
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,9
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,9
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,6
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,3
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,5
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,3
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,3
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,3
OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,3
OtherComprehensiveIncomeCumulativeEffectOfChangeInAccountingPrincipleNetOfTaxes,3
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,9
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,9
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,6
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,3
